label,metric,metric_label,iteration,mean,std
Uniform,train/aesthetics_score,Aesthetic,69,6.125497817993164,0.21990585327148438
Uniform,train/aesthetics_score,Aesthetic,70,6.077547550201416,0.12969112396240234
Uniform,train/aesthetics_score,Aesthetic,71,6.122954368591309,0.2508101463317871
Uniform,train/aesthetics_score,Aesthetic,72,6.08939266204834,0.07437324523925781
Uniform,train/aesthetics_score,Aesthetic,73,6.16782283782959,0.19260549545288086
Uniform,train/aesthetics_score,Aesthetic,74,6.093640327453613,0.09076929092407227
Uniform,train/aesthetics_score,Aesthetic,75,6.04521369934082,0.15049123764038086
Uniform,train/aesthetics_score,Aesthetic,76,6.134263753890991,0.17057490348815918
Uniform,train/aesthetics_score,Aesthetic,77,6.144073486328125,0.12427473068237305
Uniform,train/aesthetics_score,Aesthetic,78,6.180523633956909,0.10321164131164551
Uniform,train/aesthetics_score,Aesthetic,79,6.1462438106536865,0.09834074974060059
Uniform,train/aesthetics_score,Aesthetic,80,6.252135992050171,0.08271574974060059
Uniform,train/aesthetics_score,Aesthetic,81,6.081807374954224,0.15619349479675293
Uniform,train/aesthetics_score,Aesthetic,82,6.066363573074341,0.13553214073181152
Uniform,train/aesthetics_score,Aesthetic,83,6.1845457553863525,0.029985666275024414
Uniform,train/aesthetics_score,Aesthetic,84,6.089067697525024,0.011492490768432617
Uniform,train/aesthetics_score,Aesthetic,85,6.155485391616821,0.05660223960876465
Uniform,train/aesthetics_score,Aesthetic,86,6.0947957038879395,0.018088340759277344
Uniform,train/aesthetics_score,Aesthetic,87,6.235616207122803,0.06358861923217773
Uniform,train/aesthetics_score,Aesthetic,88,6.192699909210205,0.0393366813659668
Uniform,train/aesthetics_score,Aesthetic,89,6.222163200378418,0.07326936721801758
Uniform,train/aesthetics_score,Aesthetic,90,6.114895820617676,0.0213165283203125
Uniform,train/aesthetics_score,Aesthetic,91,6.149200439453125,0.0025801658630371094
Uniform,train/aesthetics_score,Aesthetic,92,6.294769048690796,0.009170293807983398
Uniform,train/aesthetics_score,Aesthetic,93,6.10272216796875,0.10524702072143555
Uniform,train/aesthetics_score,Aesthetic,94,6.192276239395142,0.09669327735900879
Uniform,train/aesthetics_score,Aesthetic,95,6.231905698776245,0.0570833683013916
Uniform,train/aesthetics_score,Aesthetic,96,6.2353174686431885,0.06302475929260254
Uniform,train/aesthetics_score,Aesthetic,97,6.190932512283325,0.05437350273132324
Uniform,train/aesthetics_score,Aesthetic,98,6.217581272125244,0.0828394889831543
Uniform,train/aesthetics_score,Aesthetic,99,6.245638132095337,0.052443742752075195
Uniform,train/sex_score_binary,Gender,0,0.23999999463558197,0.04999999701976776
Uniform,train/sex_score_binary,Gender,1,0.2849999964237213,0.025000005960464478
Uniform,train/sex_score_binary,Gender,2,0.2849999964237213,0.034999996423721313
Uniform,train/sex_score_binary,Gender,3,0.3500000089406967,0.01000000536441803
Uniform,train/sex_score_binary,Gender,4,0.3149999976158142,0.06499999761581421
Uniform,train/sex_score_binary,Gender,5,0.35500000417232513,0.024999991059303284
Uniform,train/sex_score_binary,Gender,6,0.3700000047683716,0.03999999165534973
Uniform,train/sex_score_binary,Gender,7,0.36500000953674316,0.034999996423721313
Uniform,train/sex_score_binary,Gender,8,0.35999999940395355,0.019999995827674866
Uniform,train/sex_score_binary,Gender,9,0.4299999922513962,0.01000000536441803
Uniform,train/sex_score_binary,Gender,10,0.35999999940395355,0.019999995827674866
Uniform,train/sex_score_binary,Gender,11,0.38500000536441803,0.015000000596046448
Uniform,train/sex_score_binary,Gender,12,0.38500000536441803,0.04500000178813934
Uniform,train/sex_score_binary,Gender,13,0.36500000953674316,0.034999996423721313
Uniform,train/sex_score_binary,Gender,14,0.4049999862909317,0.015000000596046448
Uniform,train/sex_score_binary,Gender,15,0.3100000023841858,0.050000011920928955
Uniform,train/sex_score_binary,Gender,16,0.4349999874830246,0.015000000596046448
Uniform,train/sex_score_binary,Gender,17,0.4399999976158142,0.009999990463256836
Uniform,train/sex_score_binary,Gender,18,0.35999999940395355,0.040000006556510925
Uniform,train/sex_score_binary,Gender,19,0.4099999964237213,0.0
Uniform,train/sex_score_binary,Gender,20,0.4349999874830246,0.015000000596046448
Uniform,train/sex_score_binary,Gender,21,0.4050000011920929,0.034999996423721313
Uniform,train/sex_score_binary,Gender,22,0.4399999976158142,0.009999990463256836
Uniform,train/sex_score_binary,Gender,23,0.38499999046325684,0.004999995231628418
Uniform,train/sex_score_binary,Gender,24,0.4150000065565109,0.015000000596046448
Uniform,train/sex_score_binary,Gender,25,0.4150000065565109,0.015000000596046448
Uniform,train/sex_score_binary,Gender,26,0.48499999940395355,0.015000000596046448
Uniform,train/sex_score_binary,Gender,27,0.45499999821186066,0.05499999225139618
Uniform,train/sex_score_binary,Gender,28,0.4349999874830246,0.015000000596046448
Uniform,train/sex_score_binary,Gender,29,0.5250000059604645,0.034999996423721313
Uniform,train/sex_score_binary,Gender,30,0.48499999940395355,0.015000000596046448
Uniform,train/sex_score_binary,Gender,31,0.45499999821186066,0.024999991059303284
Uniform,train/sex_score_binary,Gender,32,0.48000000417232513,0.019999995827674866
Uniform,train/sex_score_binary,Gender,33,0.5150000005960464,0.03500001132488251
Uniform,train/sex_score_binary,Gender,34,0.5299999862909317,0.0599999874830246
Uniform,train/sex_score_binary,Gender,35,0.5599999874830246,0.08999998867511749
Uniform,train/sex_score_binary,Gender,36,0.5699999928474426,0.06000000238418579
Uniform,train/sex_score_binary,Gender,37,0.5300000011920929,0.03999999165534973
Uniform,train/sex_score_binary,Gender,38,0.5350000113248825,0.0650000125169754
Uniform,train/sex_score_binary,Gender,39,0.550000011920929,0.0
Uniform,train/sex_score_binary,Gender,40,0.5850000083446503,0.025000005960464478
Uniform,train/sex_score_binary,Gender,41,0.5849999785423279,0.05500000715255737
Uniform,train/sex_score_binary,Gender,42,0.5600000023841858,0.0
Uniform,train/sex_score_binary,Gender,43,0.5949999988079071,0.025000005960464478
Uniform,train/sex_score_binary,Gender,44,0.5899999737739563,0.0
Uniform,train/sex_score_binary,Gender,45,0.5550000071525574,0.014999985694885254
Uniform,train/sex_score_binary,Gender,46,0.5449999868869781,0.04499998688697815
Uniform,train/sex_score_binary,Gender,47,0.5399999916553497,0.030000001192092896
Uniform,train/sex_score_binary,Gender,48,0.5249999761581421,0.004999995231628418
Uniform,train/sex_score_binary,Gender,49,0.5999999940395355,0.010000020265579224
Uniform,train/sex_score_binary,Gender,50,0.5750000178813934,0.025000005960464478
Uniform,train/sex_score_binary,Gender,51,0.5699999928474426,0.050000011920928955
Uniform,train/sex_score_binary,Gender,52,0.5949999988079071,0.07500001788139343
Uniform,train/sex_score_binary,Gender,53,0.5649999976158142,0.02499997615814209
Uniform,train/sex_score_binary,Gender,54,0.5800000131130219,0.02000001072883606
Uniform,train/sex_score_binary,Gender,55,0.4749999940395355,0.034999996423721313
Uniform,train/sex_score_binary,Gender,56,0.5499999821186066,0.030000001192092896
Uniform,train/sex_score_binary,Gender,57,0.5349999964237213,0.025000005960464478
Uniform,train/sex_score_binary,Gender,58,0.48999999463558197,0.08999998867511749
Uniform,train/sex_score_binary,Gender,59,0.5300000011920929,0.02000001072883606
Uniform,train/sex_score_binary,Gender,60,0.5649999976158142,0.05500000715255737
Uniform,train/sex_score_binary,Gender,61,0.48999999463558197,0.0299999862909317
Uniform,train/sex_score_binary,Gender,62,0.5799999833106995,0.06999999284744263
Uniform,train/sex_score_binary,Gender,63,0.6099999845027924,0.09999999403953552
Uniform,train/sex_score_binary,Gender,64,0.625,0.05500000715255737
Uniform,train/sex_score_binary,Gender,65,0.5649999976158142,0.05500000715255737
Uniform,train/sex_score_binary,Gender,66,0.5750000178813934,0.025000005960464478
Uniform,train/sex_score_binary,Gender,67,0.6150000095367432,0.07499998807907104
Uniform,train/sex_score_binary,Gender,68,0.5949999839067459,0.11499999463558197
Uniform,train/sex_score_binary,Gender,69,0.625,0.014999985694885254
Uniform,train/sex_score_binary,Gender,70,0.6550000011920929,0.14500001072883606
Uniform,train/sex_score_binary,Gender,71,0.6099999845027924,0.08000001311302185
Uniform,train/sex_score_binary,Gender,72,0.6699999868869781,0.09999999403953552
Uniform,train/sex_score_binary,Gender,73,0.6599999964237213,0.09000000357627869
Uniform,train/sex_score_binary,Gender,74,0.6200000047683716,0.06999999284744263
Uniform,train/sex_score_binary,Gender,75,0.6500000059604645,0.09000000357627869
Uniform,train/sex_score_binary,Gender,76,0.6450000107288361,0.10499998927116394
Uniform,train/sex_score_binary,Gender,77,0.6949999928474426,0.08499997854232788
Uniform,train/sex_score_binary,Gender,78,0.6500000059604645,0.03999999165534973
Uniform,train/sex_score_binary,Gender,79,0.7299999892711639,0.08000001311302185
Uniform,train/sex_score_binary,Gender,80,0.695000022649765,0.025000005960464478
Uniform,train/sex_score_binary,Gender,81,0.695000022649765,0.025000005960464478
Uniform,train/sex_score_binary,Gender,82,0.7250000238418579,0.004999995231628418
Uniform,train/sex_score_binary,Gender,83,0.7199999988079071,0.04999998211860657
Uniform,train/sex_score_binary,Gender,84,0.7249999940395355,0.0949999988079071
Uniform,train/sex_score_binary,Gender,85,0.7150000035762787,0.04499998688697815
Uniform,train/sex_score_binary,Gender,86,0.7150000035762787,0.005000025033950806
Uniform,train/sex_score_binary,Gender,87,0.7800000011920929,0.04999998211860657
Uniform,train/sex_score_binary,Gender,88,0.7849999964237213,0.005000025033950806
Uniform,train/sex_score_binary,Gender,89,0.7450000047683716,0.014999985694885254
Uniform,train/sex_score_binary,Gender,90,0.7250000238418579,0.004999995231628418
Uniform,train/sex_score_binary,Gender,91,0.7549999952316284,0.06499999761581421
Uniform,train/sex_score_binary,Gender,92,0.7350000143051147,0.014999985694885254
Uniform,train/sex_score_binary,Gender,93,0.7549999952316284,0.014999985694885254
Uniform,train/sex_score_binary,Gender,94,0.800000011920929,0.009999990463256836
Uniform,train/sex_score_binary,Gender,95,0.7549999952316284,0.004999995231628418
Uniform,train/sex_score_binary,Gender,96,0.7400000095367432,0.009999990463256836
Uniform,train/sex_score_binary,Gender,97,0.8099999725818634,0.030000001192092896
Uniform,train/sex_score_binary,Gender,98,0.7750000059604645,0.054999977350234985
Uniform,train/sex_score_binary,Gender,99,0.7900000214576721,0.0
Sensitivity,train/reward,Reward,0,0.448087215423584,0.0034942626953125
Sensitivity,train/reward,Reward,1,0.19590255245566368,0.3175048567354679
Sensitivity,train/reward,Reward,2,0.3882210794836283,0.3482904490083456
Sensitivity,train/reward,Reward,3,0.6437644064426422,0.3399994671344757
Sensitivity,train/reward,Reward,4,0.487301841378212,0.13555262982845306
Sensitivity,train/reward,Reward,5,0.5752314031124115,0.05652901530265808
Sensitivity,train/reward,Reward,6,0.6509185135364532,0.051782041788101196
Sensitivity,train/reward,Reward,7,0.5076819285750389,0.40167979151010513
Sensitivity,train/reward,Reward,8,0.48146016150712967,0.38931893557310104
Sensitivity,train/reward,Reward,9,0.4012344516813755,0.31037836894392967
Sensitivity,train/reward,Reward,10,0.5654484927654266,0.22718945145606995
Sensitivity,train/reward,Reward,11,0.9153483808040619,0.03104671835899353
Sensitivity,train/reward,Reward,12,0.831353098154068,0.05588504672050476
Sensitivity,train/reward,Reward,13,0.982465386390686,0.00750124454498291
Sensitivity,train/reward,Reward,14,1.000314325094223,0.007856160402297974
Sensitivity,train/reward,Reward,15,0.9108785688877106,0.08647701144218445
Sensitivity,train/reward,Reward,16,1.1350136399269104,0.0005914568901062012
Sensitivity,train/reward,Reward,17,0.9812092483043671,0.10098174214363098
Sensitivity,train/reward,Reward,18,1.143960028886795,0.18114635348320007
Sensitivity,train/reward,Reward,19,1.023848533630371,0.1321810483932495
Sensitivity,train/reward,Reward,20,1.1561673879623413,0.011589884757995605
Sensitivity,train/reward,Reward,21,1.2290925979614258,0.11991214752197266
Sensitivity,train/reward,Reward,22,1.1971372961997986,0.02374213933944702
Sensitivity,train/reward,Reward,23,1.2813249230384827,0.04179269075393677
Sensitivity,train/reward,Reward,24,1.2804871201515198,0.014007031917572021
Sensitivity,train/reward,Reward,25,1.0448239743709564,0.1313568651676178
Sensitivity,train/reward,Reward,26,1.2457047700881958,0.11490583419799805
Sensitivity,train/reward,Reward,27,1.2829198837280273,0.08176851272583008
Sensitivity,train/reward,Reward,28,1.3257169127464294,0.0881771445274353
Sensitivity,train/reward,Reward,29,1.2786858081817627,0.13811230659484863
Sensitivity,train/reward,Reward,30,1.5017244815826416,0.02202165126800537
Sensitivity,train/reward,Reward,31,1.538155436515808,0.09640777111053467
Sensitivity,train/reward,Reward,32,1.5832118391990662,0.014985740184783936
Sensitivity,train/reward,Reward,33,1.5536396503448486,0.027199268341064453
Sensitivity,train/reward,Reward,34,1.653332531452179,0.03971344232559204
Sensitivity,train/reward,Reward,35,1.7110891342163086,0.01347661018371582
Sensitivity,train/reward,Reward,36,1.7114809155464172,0.09261435270309448
Sensitivity,train/reward,Reward,37,1.8031947016716003,0.11328965425491333
Sensitivity,train/reward,Reward,38,1.8665089011192322,0.09674733877182007
Sensitivity,train/reward,Reward,39,1.743862807750702,0.12908703088760376
Sensitivity,train/reward,Reward,40,1.7674118280410767,0.12114322185516357
Sensitivity,train/reward,Reward,41,1.6726976037025452,0.02061682939529419
Sensitivity,train/reward,Reward,42,1.7180085182189941,0.17490851879119873
Sensitivity,train/reward,Reward,43,1.7439340949058533,0.03436845541000366
Sensitivity,train/reward,Reward,44,1.8096039295196533,0.022448301315307617
Sensitivity,train/reward,Reward,45,1.7605979442596436,0.02821636199951172
Sensitivity,train/reward,Reward,46,1.7882113456726074,0.0326462984085083
Sensitivity,train/reward,Reward,47,1.770398199558258,0.04743891954421997
Sensitivity,train/reward,Reward,48,1.8713170886039734,0.029269874095916748
Sensitivity,train/reward,Reward,49,1.915549099445343,0.04786330461502075
Sensitivity,train/reward,Reward,50,1.9722412824630737,0.03736293315887451
Sensitivity,train/reward,Reward,51,1.9945020079612732,0.03803592920303345
Sensitivity,train/reward,Reward,52,1.8810238242149353,0.04510980844497681
Sensitivity,train/reward,Reward,53,1.9956347346305847,0.016755640506744385
Sensitivity,train/reward,Reward,54,2.0569270849227905,0.006266236305236816
Sensitivity,train/reward,Reward,55,2.113596558570862,0.017307400703430176
Sensitivity,train/reward,Reward,56,2.1141687631607056,0.07856738567352295
Sensitivity,train/reward,Reward,57,2.1984182596206665,0.008141398429870605
Sensitivity,train/reward,Reward,58,2.2790099382400513,0.01884758472442627
Sensitivity,train/reward,Reward,59,2.2788052558898926,0.015616416931152344
Sensitivity,train/reward,Reward,60,2.246559262275696,0.07874739170074463
Sensitivity,train/reward,Reward,61,2.3251614570617676,0.04672503471374512
Sensitivity,train/reward,Reward,62,2.3911914825439453,0.06623578071594238
Sensitivity,train/reward,Reward,63,2.428430914878845,0.1041644811630249
Sensitivity,train/reward,Reward,64,2.436872959136963,0.0072481632232666016
Sensitivity,train/reward,Reward,65,2.3994407653808594,0.038477182388305664
Sensitivity,train/reward,Reward,66,2.463382363319397,0.06915152072906494
Sensitivity,train/reward,Reward,67,2.444869637489319,0.03142392635345459
Sensitivity,train/reward,Reward,68,2.4147990942001343,0.08518040180206299
Sensitivity,train/reward,Reward,69,2.4031745195388794,0.0956043004989624
Sensitivity,train/reward,Reward,70,2.5268532037734985,0.028668522834777832
Sensitivity,train/reward,Reward,71,2.4880021810531616,0.08558642864227295
Sensitivity,train/reward,Reward,72,2.5995123386383057,0.08219790458679199
Sensitivity,train/reward,Reward,73,2.5700122117996216,0.00915372371673584
Sensitivity,train/reward,Reward,74,2.516270399093628,0.07430410385131836
Sensitivity,train/reward,Reward,75,2.5901849269866943,0.02606797218322754
Sensitivity,train/reward,Reward,76,2.570133090019226,0.06387388706207275
Sensitivity,train/reward,Reward,77,2.630406141281128,0.07127070426940918
Sensitivity,train/reward,Reward,78,2.562126874923706,0.04340648651123047
Sensitivity,train/reward,Reward,79,2.6103938817977905,0.09580600261688232
Sensitivity,train/reward,Reward,80,2.624890089035034,0.010694503784179688
Sensitivity,train/reward,Reward,81,2.5640474557876587,0.009704232215881348
Sensitivity,train/reward,Reward,82,2.6164156198501587,0.08015716075897217
Sensitivity,train/reward,Reward,83,2.6110987663269043,0.033294677734375
Sensitivity,train/reward,Reward,84,2.620781421661377,0.0704197883605957
Sensitivity,train/reward,Reward,85,2.6664068698883057,0.054483652114868164
Sensitivity,train/reward,Reward,86,2.685730218887329,0.06318306922912598
Sensitivity,train/reward,Reward,87,2.6715043783187866,0.01839292049407959
Sensitivity,train/reward,Reward,88,2.680978775024414,0.020318984985351562
Sensitivity,train/reward,Reward,89,2.6382423639297485,0.005085110664367676
Sensitivity,train/reward,Reward,90,2.6550971269607544,0.0841292142868042
Sensitivity,train/reward,Reward,91,2.6627997159957886,0.0161668062210083
Sensitivity,train/reward,Reward,92,2.7104090452194214,0.03200399875640869
Sensitivity,train/reward,Reward,93,2.6932281255722046,0.021898865699768066
Sensitivity,train/reward,Reward,94,2.7020548582077026,0.05341136455535889
Sensitivity,train/reward,Reward,95,2.7501312494277954,0.0036259889602661133
Sensitivity,train/reward,Reward,96,2.787792682647705,0.03535628318786621
Sensitivity,train/reward,Reward,97,2.8277008533477783,0.0739905834197998
Sensitivity,train/reward,Reward,98,2.814495325088501,0.012733697891235352
Sensitivity,train/reward,Reward,99,2.791127920150757,0.027205228805541992
Sensitivity,train/ir_person,ImageReward,0,0.10808723419904709,0.043494246900081635
Sensitivity,train/ir_person,ImageReward,1,-0.23409746028482914,0.2075048591941595
Sensitivity,train/ir_person,ImageReward,2,-0.25177890807390213,0.08829044550657272
Sensitivity,train/ir_person,ImageReward,3,-0.2562355473637581,0.08000048249959946
Sensitivity,train/ir_person,ImageReward,4,-0.4726981744170189,0.2644473686814308
Sensitivity,train/ir_person,ImageReward,5,-0.48476860113441944,0.44347098283469677
Sensitivity,train/ir_person,ImageReward,6,-0.3290814571082592,0.41178204491734505
Sensitivity,train/ir_person,ImageReward,7,-0.4923180975019932,0.4016798697412014
Sensitivity,train/ir_person,ImageReward,8,-0.598539799451828,0.3693188726902008
Sensitivity,train/ir_person,ImageReward,9,-0.6187655478715897,0.250378355383873
Sensitivity,train/ir_person,ImageReward,10,-0.49455152451992035,0.18718941509723663
Sensitivity,train/ir_person,ImageReward,11,-0.37465158104896545,0.11895325779914856
Sensitivity,train/ir_person,ImageReward,12,-0.48864687979221344,0.10411499440670013
Sensitivity,train/ir_person,ImageReward,13,-0.4575345814228058,0.08750119805335999
Sensitivity,train/ir_person,ImageReward,14,-0.5996856242418289,0.12785618007183075
Sensitivity,train/ir_person,ImageReward,15,-0.5991214364767075,0.12352301180362701
Sensitivity,train/ir_person,ImageReward,16,-0.5749863386154175,0.129408597946167
Sensitivity,train/ir_person,ImageReward,17,-0.6087906956672668,0.10901820659637451
Sensitivity,train/ir_person,ImageReward,18,-0.41603998839855194,0.01885373890399933
Sensitivity,train/ir_person,ImageReward,19,-0.42615143954753876,0.0021810680627822876
Sensitivity,train/ir_person,ImageReward,20,-0.323832631111145,0.05158993601799011
Sensitivity,train/ir_person,ImageReward,21,-0.3509073257446289,0.039912134408950806
Sensitivity,train/ir_person,ImageReward,22,-0.36286260187625885,0.036257848143577576
Sensitivity,train/ir_person,ImageReward,23,-0.31867504864931107,0.09820734709501266
Sensitivity,train/ir_person,ImageReward,24,-0.3995129019021988,0.14599297940731049
Sensitivity,train/ir_person,ImageReward,25,-0.5351760536432266,0.13135693967342377
Sensitivity,train/ir_person,ImageReward,26,-0.3842952400445938,0.12490586936473846
Sensitivity,train/ir_person,ImageReward,27,-0.4170800447463989,0.058231472969055176
Sensitivity,train/ir_person,ImageReward,28,-0.3442830890417099,0.06182281672954559
Sensitivity,train/ir_person,ImageReward,29,-0.26131416112184525,0.018112145364284515
Sensitivity,train/ir_person,ImageReward,30,-0.14827543124556541,0.07202163711190224
Sensitivity,train/ir_person,ImageReward,31,-0.12184452638030052,0.056407902389764786
Sensitivity,train/ir_person,ImageReward,32,-0.0967880878597498,0.1050142403692007
Sensitivity,train/ir_person,ImageReward,33,-0.13636042177677155,0.05719931423664093
Sensitivity,train/ir_person,ImageReward,34,-0.16666746139526367,0.019713446497917175
Sensitivity,train/ir_person,ImageReward,35,-0.11891089752316475,0.03652338311076164
Sensitivity,train/ir_person,ImageReward,36,-0.008519090712070465,0.11261438578367233
Sensitivity,train/ir_person,ImageReward,37,0.013194762170314789,0.10328957438468933
Sensitivity,train/ir_person,ImageReward,38,0.05650900676846504,0.12674735113978386
Sensitivity,train/ir_person,ImageReward,39,-0.01613716036081314,0.1290869489312172
Sensitivity,train/ir_person,ImageReward,40,-0.01258811168372631,0.061143362894654274
Sensitivity,train/ir_person,ImageReward,41,-0.06730236206203699,0.04061679448932409
Sensitivity,train/ir_person,ImageReward,42,-0.03199151158332825,0.10490857064723969
Sensitivity,train/ir_person,ImageReward,43,-0.016065774485468864,0.0543683934956789
Sensitivity,train/ir_person,ImageReward,44,-0.0003960654139518738,0.07244841009378433
Sensitivity,train/ir_person,ImageReward,45,-0.05940192565321922,0.011783603578805923
Sensitivity,train/ir_person,ImageReward,46,-0.041788674890995026,0.10264640301465988
Sensitivity,train/ir_person,ImageReward,47,-0.05960171390324831,0.03743894677609205
Sensitivity,train/ir_person,ImageReward,48,0.04131722915917635,0.019269837997853756
Sensitivity,train/ir_person,ImageReward,49,0.09554918180219829,0.08786331047303975
Sensitivity,train/ir_person,ImageReward,50,0.11224131658673286,0.002637069672346115
Sensitivity,train/ir_person,ImageReward,51,0.13450196012854576,0.021964002400636673
Sensitivity,train/ir_person,ImageReward,52,0.0610238891094923,0.045109840109944344
Sensitivity,train/ir_person,ImageReward,53,0.11563480645418167,0.01675567775964737
Sensitivity,train/ir_person,ImageReward,54,0.166927058249712,0.04373381659388542
Sensitivity,train/ir_person,ImageReward,55,0.18359658122062683,0.027307316660881042
Sensitivity,train/ir_person,ImageReward,56,0.1941688060760498,0.001432567834854126
Sensitivity,train/ir_person,ImageReward,57,0.2784182131290436,0.00814145803451538
Sensitivity,train/ir_person,ImageReward,58,0.3390100598335266,0.05884760618209839
Sensitivity,train/ir_person,ImageReward,59,0.3788051903247833,0.03561645746231079
Sensitivity,train/ir_person,ImageReward,60,0.31655921041965485,0.04874734580516815
Sensitivity,train/ir_person,ImageReward,61,0.3551616221666336,0.056724950671195984
Sensitivity,train/ir_person,ImageReward,62,0.4511915296316147,0.04623563587665558
Sensitivity,train/ir_person,ImageReward,63,0.5284310281276703,0.024164468050003052
Sensitivity,train/ir_person,ImageReward,64,0.4768730252981186,0.03275193274021149
Sensitivity,train/ir_person,ImageReward,65,0.48944079875946045,0.08847713470458984
Sensitivity,train/ir_person,ImageReward,66,0.5233824998140335,0.0891515463590622
Sensitivity,train/ir_person,ImageReward,67,0.504869818687439,0.05142396688461304
Sensitivity,train/ir_person,ImageReward,68,0.4947992414236069,0.06518037617206573
Sensitivity,train/ir_person,ImageReward,69,0.45317453145980835,0.06560438871383667
Sensitivity,train/ir_person,ImageReward,70,0.5568531453609467,0.018668562173843384
Sensitivity,train/ir_person,ImageReward,71,0.5180021822452545,0.07558634877204895
Sensitivity,train/ir_person,ImageReward,72,0.6195124089717865,0.06219789385795593
Sensitivity,train/ir_person,ImageReward,73,0.6200120747089386,0.0008462965488433838
Sensitivity,train/ir_person,ImageReward,74,0.5962704420089722,0.034304261207580566
Sensitivity,train/ir_person,ImageReward,75,0.6101851761341095,0.0060679614543914795
Sensitivity,train/ir_person,ImageReward,76,0.6001330614089966,0.03387385606765747
Sensitivity,train/ir_person,ImageReward,77,0.6804062128067017,0.061270713806152344
Sensitivity,train/ir_person,ImageReward,78,0.6121269762516022,0.05340656638145447
Sensitivity,train/ir_person,ImageReward,79,0.6203939318656921,0.08580601215362549
Sensitivity,train/ir_person,ImageReward,80,0.6648901998996735,0.009305566549301147
Sensitivity,train/ir_person,ImageReward,81,0.6040474474430084,0.010295718908309937
Sensitivity,train/ir_person,ImageReward,82,0.6664157509803772,0.030157148838043213
Sensitivity,train/ir_person,ImageReward,83,0.661098837852478,0.02329462766647339
Sensitivity,train/ir_person,ImageReward,84,0.6307812929153442,0.08041960000991821
Sensitivity,train/ir_person,ImageReward,85,0.6864070296287537,0.054483771324157715
Sensitivity,train/ir_person,ImageReward,86,0.7157303094863892,0.07318305969238281
Sensitivity,train/ir_person,ImageReward,87,0.7215045690536499,0.0283929705619812
Sensitivity,train/ir_person,ImageReward,88,0.6809788942337036,0.020319104194641113
Sensitivity,train/ir_person,ImageReward,89,0.6482424437999725,0.015085369348526001
Sensitivity,train/ir_person,ImageReward,90,0.6850972175598145,0.054129064083099365
Sensitivity,train/ir_person,ImageReward,91,0.6927999556064606,0.006166964769363403
Sensitivity,train/ir_person,ImageReward,92,0.7104088962078094,0.03200390934944153
Sensitivity,train/ir_person,ImageReward,93,0.7032283246517181,0.03189876675605774
Sensitivity,train/ir_person,ImageReward,94,0.7320547699928284,0.023411452770233154
Sensitivity,train/ir_person,ImageReward,95,0.770131379365921,0.01637408137321472
Sensitivity,train/ir_person,ImageReward,96,0.817792683839798,0.04535624384880066
Sensitivity,train/ir_person,ImageReward,97,0.8277010917663574,0.07399052381515503
Sensitivity,train/ir_person,ImageReward,98,0.8444955348968506,0.04273366928100586
Sensitivity,train/ir_person,ImageReward,99,0.8211280405521393,0.05720511078834534
Sensitivity,train/aesthetics_score,Aesthetic,0,6.071775913238525,0.014969825744628906
Sensitivity,train/aesthetics_score,Aesthetic,1,5.961973190307617,0.10697174072265625
Sensitivity,train/aesthetics_score,Aesthetic,2,6.009102821350098,0.026234149932861328
Sensitivity,train/aesthetics_score,Aesthetic,3,5.974322080612183,0.021216630935668945
Sensitivity,train/aesthetics_score,Aesthetic,4,5.939617872238159,0.2533690929412842
Sensitivity,train/aesthetics_score,Aesthetic,5,5.871358871459961,0.3078904151916504
Sensitivity,train/aesthetics_score,Aesthetic,6,5.837328195571899,0.20860552787780762
Sensitivity,train/aesthetics_score,Aesthetic,7,5.86139440536499,0.37433433532714844
Sensitivity,train/aesthetics_score,Aesthetic,8,5.875288963317871,0.35994911193847656
Sensitivity,train/aesthetics_score,Aesthetic,9,5.882849454879761,0.2650926113128662
Sensitivity,train/aesthetics_score,Aesthetic,10,5.938027620315552,0.3169820308685303
Sensitivity,train/aesthetics_score,Aesthetic,11,5.949763059616089,0.15829920768737793
Sensitivity,train/aesthetics_score,Aesthetic,12,5.873494863510132,0.03380084037780762
Sensitivity,train/aesthetics_score,Aesthetic,13,5.855104684829712,0.1509702205657959
Sensitivity,train/aesthetics_score,Aesthetic,14,5.888120412826538,0.12159991264343262
Sensitivity,train/aesthetics_score,Aesthetic,15,5.810748338699341,0.1262195110321045
Sensitivity,train/aesthetics_score,Aesthetic,16,5.863682508468628,0.07122540473937988
Sensitivity,train/aesthetics_score,Aesthetic,17,5.7813005447387695,0.0939779281616211
Sensitivity,train/aesthetics_score,Aesthetic,18,5.861698627471924,0.0760197639465332
Sensitivity,train/aesthetics_score,Aesthetic,19,5.953968286514282,0.10218977928161621
Sensitivity,train/aesthetics_score,Aesthetic,20,6.033592224121094,0.03379011154174805
Sensitivity,train/aesthetics_score,Aesthetic,21,6.059650421142578,0.1529979705810547
Sensitivity,train/aesthetics_score,Aesthetic,22,5.963959455490112,0.05977606773376465
Sensitivity,train/aesthetics_score,Aesthetic,23,6.060958385467529,0.09785652160644531
Sensitivity,train/aesthetics_score,Aesthetic,24,5.95667576789856,0.20131611824035645
Sensitivity,train/aesthetics_score,Aesthetic,25,5.863128662109375,0.2017383575439453
Sensitivity,train/aesthetics_score,Aesthetic,26,5.998498916625977,0.3020477294921875
Sensitivity,train/aesthetics_score,Aesthetic,27,5.979742765426636,0.11020779609680176
