timestep,image_idx,sample_idx,reward,ir_person,sex_score,sex_score_binary,aesthetics_score
,0,,-0.7438890933990479,-0.7438890933990479,0.014020622707903385,0.0,5.359806060791016
,1,,-0.9732820391654968,-0.9732820391654968,0.0158472191542387,0.0,5.933497905731201
,2,,0.46926718950271606,0.46926718950271606,0.01972491666674614,0.0,6.301036834716797
,3,,0.38197749853134155,0.38197749853134155,0.013088326901197433,0.0,6.299142837524414
,4,,2.1011574268341064,0.10115744173526764,0.984265923500061,1.0,5.494203090667725
980,0,0,-1.9998112916946411,-1.9998112916946411,0.014161031693220139,0.0,5.96292781829834
980,0,1,2.5814120769500732,0.5814120173454285,0.9764271974563599,1.0,6.529850006103516
980,0,2,1.3325250148773193,-0.6674749851226807,0.9714987277984619,1.0,5.491744041442871
980,0,3,2.7430248260498047,0.7430248856544495,0.9867553114891052,1.0,6.413849353790283
980,0,4,-2.1570427417755127,-2.1570427417755127,0.14158709347248077,0.0,4.360058784484863
980,0,5,1.4322519302368164,1.4322519302368164,0.012651724740862846,0.0,6.013943672180176
980,0,6,-0.8669792413711548,-0.8669792413711548,0.012775921262800694,0.0,5.566858291625977
980,0,7,0.055701158940792084,0.055701158940792084,0.01281561516225338,0.0,6.393987655639648
980,0,8,-1.2460373640060425,-1.2460373640060425,0.10569583624601364,0.0,4.8523783683776855
980,0,9,1.3533486127853394,-0.6466513872146606,0.9848447442054749,1.0,5.8876051902771
980,0,10,-1.1293011903762817,-1.1293011903762817,0.014468397945165634,0.0,6.041173458099365
980,0,11,-1.024217963218689,-1.024217963218689,0.013544317334890366,0.0,6.427576541900635
980,0,12,-1.029539942741394,-1.029539942741394,0.0,0.0,6.17674446105957
980,0,13,1.2561016082763672,-0.7438984513282776,0.9774469137191772,1.0,5.911240577697754
980,0,14,-1.0439866781234741,-1.0439866781234741,0.013165431097149849,0.0,5.2084174156188965
980,0,15,-1.1712669134140015,-1.1712669134140015,0.012894470244646072,0.0,6.348183631896973
980,0,16,0.47524121403694153,0.47524121403694153,0.014477688819169998,0.0,6.122149467468262
980,0,17,-0.2768672704696655,-0.2768672704696655,0.0,0.0,6.056852340698242
980,0,18,-0.5776969790458679,-0.5776969790458679,0.013436367735266685,0.0,5.9049577713012695
980,0,19,0.41251227259635925,0.41251227259635925,0.012372861616313457,0.0,6.337742805480957
980,1,0,0.5207068920135498,0.5207068920135498,0.01203537080436945,0.0,6.375967502593994
980,1,1,1.6937789916992188,-0.30622100830078125,0.8844043612480164,1.0,7.00051212310791
980,1,2,-0.3977692127227783,-0.3977692127227783,0.013541177846491337,0.0,6.528475761413574
980,1,3,0.7404295802116394,0.7404295802116394,0.013223194517195225,0.0,5.92031192779541
980,1,4,0.27637436985969543,0.27637436985969543,0.012126303277909756,0.0,6.305124759674072
980,1,5,-0.4894222319126129,-0.4894222319126129,0.01340901292860508,0.0,5.191748142242432
980,1,6,2.6779401302337646,0.6779401302337646,0.9818591475486755,1.0,6.081988334655762
980,1,7,-1.1114318370819092,-1.1114318370819092,0.012725931592285633,0.0,6.201109886169434
980,1,8,1.8507195711135864,-0.1492803990840912,0.9840191602706909,1.0,5.036068439483643
980,1,9,-0.3071589171886444,-0.3071589171886444,0.013312227092683315,0.0,5.655411720275879
980,1,10,-1.2730375528335571,-1.2730375528335571,0.0,0.0,5.744593620300293
980,1,11,2.5376522541046143,0.5376521944999695,0.9850768446922302,1.0,5.751341342926025
980,1,12,-0.04212183132767677,-0.04212183132767677,0.01339197438210249,0.0,5.9350175857543945
980,1,13,0.2720218896865845,0.2720218896865845,0.014050780795514584,0.0,6.088185787200928
980,1,14,-1.6243482828140259,-1.6243482828140259,0.013568548485636711,0.0,6.650172710418701
980,1,15,-0.7748494148254395,-0.7748494148254395,0.016191452741622925,0.0,4.821986675262451
980,1,16,-0.03486693650484085,-0.03486693650484085,0.013324959203600883,0.0,7.100345134735107
