,epoch,batch,group,sample,step,log_prob_new,log_prob_old,importance_ratio,clipped_ratio,kl_loss,reward,advantage,loss_clip,loss_base,loss_total,gradient,sampling_epoch
0,0,1,0,0,0,-7.929218292236328,-7.929218292236328,1.0,1.0,0.0,0.017114441841840744,-0.44367167353630066,-0.44367167353630066,0.44367167353630066,0.08873433619737625,0.025167666998846514,0
1,0,1,0,0,1,-7.936846733093262,-7.936846733093262,1.0,1.0,0.0,0.017114441841840744,-0.44367167353630066,-0.44367167353630066,0.44367167353630066,0.08873433619737625,0.04937310371255973,0
2,0,1,0,0,2,-7.9130659103393555,-7.9130659103393555,1.0,1.0,0.0,0.017114441841840744,-0.44367167353630066,-0.44367167353630066,0.44367167353630066,0.08873433619737625,0.07285122042833453,0
3,0,1,0,0,3,-8.001832962036133,-8.001832962036133,1.0,1.0,0.0,0.017114441841840744,-0.44367167353630066,-0.44367167353630066,0.44367167353630066,0.08873433619737625,0.09651478826011962,0
4,0,1,0,0,4,-7.901629447937012,-7.901629447937012,1.0,1.0,0.0,0.017114441841840744,-0.44367167353630066,-0.44367167353630066,0.44367167353630066,0.08873433619737625,0.11962360639060865,0
5,0,1,0,0,5,-7.963584899902344,-7.963584899902344,1.0,1.0,0.0,0.017114441841840744,-0.44367167353630066,-0.44367167353630066,0.44367167353630066,0.08873433619737625,0.14205247296971038,0
6,0,1,0,0,6,-7.991802215576172,-7.991802215576172,1.0,1.0,0.0,0.017114441841840744,-0.44367167353630066,-0.44367167353630066,0.44367167353630066,0.08873433619737625,0.1639020645870262,0
7,0,1,0,0,7,-7.976654052734375,-7.976654052734375,1.0,1.0,0.0,0.017114441841840744,-0.44367167353630066,-0.44367167353630066,0.44367167353630066,0.08873433619737625,0.18523519042233813,0
8,0,1,0,0,8,-8.004547119140625,-8.004547119140625,1.0,1.0,0.0,0.017114441841840744,-0.44367167353630066,-0.44367167353630066,0.44367167353630066,0.08873433619737625,0.20614772772182058,0
9,0,1,0,0,9,-7.96491003036499,-7.96491003036499,1.0,1.0,0.0,0.017114441841840744,-0.44367167353630066,-0.44367167353630066,0.44367167353630066,0.08873433619737625,0.22645841037851855,0
