,epoch,batch,group,sample,step,log_prob_new,log_prob_old,importance_ratio,clipped_ratio,kl_loss,reward,advantage,loss_clip,loss_base,loss_total,gradient,running_gradient,sampling_epoch
22,0,0,0,0,22,-0.5911904573440552,-0.5911904573440552,1.0,1.0,0.0,0.013999090529978275,-0.4486844539642334,-0.4486844539642334,0.4486844539642334,0.08973689377307892,0.002274266803477147,0.013028464388127027,0
23,0,0,0,0,23,-0.5710296034812927,-0.5710296034812927,1.0,1.0,0.0,0.013999090529978275,-0.4486844539642334,-0.4486844539642334,0.4486844539642334,0.08973689377307892,0.002049892200876031,0.01353285178930976,0
24,0,0,0,0,24,-0.5499728322029114,-0.5499728322029114,1.0,1.0,0.0,0.013999090529978275,-0.4486844539642334,-0.4486844539642334,0.4486844539642334,0.08973689377307892,0.0017203555571898134,0.012961347649558117,0
25,0,0,0,0,25,-0.5324075222015381,-0.5324075222015381,1.0,1.0,0.0,0.013999090529978275,-0.4486844539642334,-0.4486844539642334,0.4486844539642334,0.08973689377307892,0.001742268717442576,0.013064045750712688,0
26,0,0,0,0,26,-0.5106905698776245,-0.5106905698776245,1.0,1.0,0.0,0.013999090529978275,-0.4486844539642334,-0.4486844539642334,0.4486844539642334,0.08973689377307892,0.0018235810864330622,0.013337055141473028,0
27,0,0,0,0,27,-0.4824785590171814,-0.4824785590171814,1.0,1.0,0.0,0.013999090529978275,-0.4486844539642334,-0.4486844539642334,0.4486844539642334,0.08973689377307892,0.0013714124522782158,0.013536210052381085,0
28,0,0,0,0,28,-0.4623185992240906,-0.4623185992240906,1.0,1.0,0.0,0.013999090529978275,-0.4486844539642334,-0.4486844539642334,0.4486844539642334,0.08973689377307892,0.0022214140538505123,0.013301076770946689,0
29,0,0,0,0,29,-0.43506917357444763,-0.43506917357444763,1.0,1.0,0.0,0.013999090529978275,-0.4486844539642334,-0.4486844539642334,0.4486844539642334,0.08973689377307892,0.0018779996861182926,0.013765431802495556,0
30,0,0,0,0,30,-0.40837758779525757,-0.40837758779525757,1.0,1.0,0.0,0.013999090529978275,-0.4486844539642334,-0.4486844539642334,0.4486844539642334,0.08973689377307892,0.002611410692492274,0.015101033183829734,0
31,0,0,0,0,31,-0.3820940852165222,-0.3820940852165222,1.0,1.0,0.0,0.013999090529978275,-0.4486844539642334,-0.4486844539642334,0.4486844539642334,0.08973689377307892,0.0022874966397150556,0.015531031059263192,0
32,0,0,0,0,32,-0.3494609594345093,-0.3494609594345093,1.0,1.0,0.0,0.013999090529978275,-0.4486844539642334,-0.4486844539642334,0.4486844539642334,0.08973689377307892,0.0016080437341018936,0.015531206878756022,0
33,0,0,0,0,33,-0.3149659037590027,-0.3149659037590027,1.0,1.0,0.0,0.013999090529978275,-0.4486844539642334,-0.4486844539642334,0.4486844539642334,0.08973689377307892,0.002105530357320519,0.016463450250826663,0
34,0,0,0,0,34,-0.2779701054096222,-0.2779701054096222,1.0,1.0,0.0,0.013999090529978275,-0.4486844539642334,-0.4486844539642334,0.4486844539642334,0.08973689377307892,0.002125826415222136,0.01631948022054582,0
35,0,0,0,0,35,-0.23957459628582,-0.23957459628582,1.0,1.0,0.0,0.013999090529978275,-0.4486844539642334,-0.4486844539642334,0.4486844539642334,0.08973689377307892,0.002183652741994264,0.017429575709047226,0
36,0,0,0,0,36,-0.19861361384391785,-0.19861361384391785,1.0,1.0,0.0,0.013999090529978275,-0.4486844539642334,-0.4486844539642334,0.4486844539642334,0.08973689377307892,0.002430816485523463,0.016889316496432466,0
37,0,0,0,0,37,-0.14614593982696533,-0.14614593982696533,1.0,1.0,0.0,0.013999090529978275,-0.4486844539642334,-0.4486844539642334,0.4486844539642334,0.08973689377307892,0.002618178622849831,0.017770544015054842,0
38,0,0,0,0,38,-0.10101436078548431,-0.10101436078548431,1.0,1.0,0.0,0.013999090529978275,-0.4486844539642334,-0.4486844539642334,0.4486844539642334,0.08973689377307892,0.0022896180511734186,0.01838653376308679,0
39,0,0,0,0,39,-0.04171708971261978,-0.04171708971261978,1.0,1.0,0.0,0.013999090529978275,-0.4486844539642334,-0.4486844539642334,0.4486844539642334,0.08973689377307892,0.002334249062807356,0.018323029963565197,0
40,0,0,0,0,40,0.024903807789087296,0.024903807789087296,1.0,1.0,0.0,0.013999090529978275,-0.4486844539642334,-0.4486844539642334,0.4486844539642334,0.08973689377307892,0.002823846077912112,0.019545946999156363,0
41,0,0,0,0,41,0.10050642490386963,0.10050642490386963,1.0,1.0,0.0,0.013999090529978275,-0.4486844539642334,-0.4486844539642334,0.4486844539642334,0.08973689377307892,0.0024999372384279126,0.019570973980650108,0
42,0,0,0,0,42,0.1876825988292694,0.1876825988292694,1.0,1.0,0.0,0.013999090529978275,-0.4486844539642334,-0.4486844539642334,0.4486844539642334,0.08973689377307892,0.002818211972934237,0.020028836929026107,0
43,0,0,0,0,43,0.2942802608013153,0.2942802608013153,1.0,1.0,0.0,0.013999090529978275,-0.4486844539642334,-0.4486844539642334,0.4486844539642334,0.08973689377307892,0.003011471605773513,0.020630449500666323,0
44,0,0,0,0,44,0.42634689807891846,0.42634689807891846,1.0,1.0,0.0,0.013999090529978275,-0.4486844539642334,-0.4486844539642334,0.4486844539642334,0.08973689377307892,0.003912212032034927,0.01966098284180408,0
45,0,0,0,0,45,0.599797248840332,0.599797248840332,1.0,1.0,0.0,0.013999090529978275,-0.4486844539642334,-0.4486844539642334,0.4486844539642334,0.08973689377307892,0.004699258082967453,0.022141616954654674,0
46,0,0,0,0,46,0.8500403165817261,0.8500403165817261,1.0,1.0,0.0,0.013999090529978275,-0.4486844539642334,-0.4486844539642334,0.4486844539642334,0.08973689377307892,0.006287065313885732,0.024015890243999673,0
47,0,0,0,0,47,1.2988914251327515,1.2988914251327515,1.0,1.0,0.0,0.013999090529978275,-0.4486844539642334,-0.4486844539642334,0.4486844539642334,0.08973689377307892,0.009888833335182236,0.024221371917944517,0
48,0,0,0,0,48,3.1932265758514404,3.1932265758514404,1.0,1.0,0.0,0.013999090529978275,-0.4486844539642334,-0.4486844539642334,0.4486844539642334,0.08973689377307892,0.06463962235554851,0.06951817618789326,0
49,0,0,0,1,0,-0.8546516299247742,-0.8546516299247742,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.009743449363283188,0.07036753047424164,0
50,0,0,0,1,1,-0.8469637632369995,-0.8469637632369995,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.012653308441945286,0.07069469688193504,0
51,0,0,0,1,2,-0.8411242365837097,-0.8411242365837097,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.01043784133210665,0.07237844192770404,0
52,0,0,0,1,3,-0.8304927349090576,-0.8304927349090576,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.008498848037729228,0.0715663494380533,0
53,0,0,0,1,4,-0.8230075240135193,-0.8230075240135193,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.008362557875529439,0.07020755902954348,0
54,0,0,0,1,5,-0.8119567632675171,-0.8119567632675171,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.007321552437889004,0.06981359579039166,0
55,0,0,0,1,6,-0.8010026216506958,-0.8010026216506958,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.009754131599731293,0.07061125578902258,0
56,0,0,0,1,7,-0.7902605533599854,-0.7902605533599854,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.009790391940357114,0.07020470713956173,0
57,0,0,0,1,8,-0.7802431583404541,-0.7802431583404541,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.008710243502924089,0.06923741515340923,0
58,0,0,0,1,9,-0.7704124450683594,-0.7704124450683594,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.012826578637341685,0.07181017206756825,0
59,0,0,0,1,10,-0.7597752809524536,-0.7597752809524536,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.007786184142094774,0.0717957208293985,0
60,0,0,0,1,11,-0.7491831183433533,-0.7491831183433533,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.015096544406828892,0.07685618086081038,0
61,0,0,0,1,12,-0.7340444326400757,-0.7340444326400757,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.009745664991572263,0.08064823311974711,0
62,0,0,0,1,13,-0.7242969870567322,-0.7242969870567322,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.00812854508849981,0.0786799159604809,0
63,0,0,0,1,14,-0.7103590965270996,-0.7103590965270996,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.007790282620894122,0.08071860086868865,0
64,0,0,0,1,15,-0.7004501223564148,-0.7004501223564148,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.00979579875395167,0.07907850272054147,0
65,0,0,0,1,16,-0.6847397685050964,-0.6847397685050964,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.009446377388549084,0.08023785415447439,0
66,0,0,0,1,17,-0.6735250353813171,-0.6735250353813171,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.010189064484069251,0.07636888281396317,0
67,0,0,0,1,18,-0.6556529998779297,-0.6556529998779297,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.008895354356713299,0.07855918343152819,0
68,0,0,0,1,19,-0.6402727961540222,-0.6402727961540222,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.010242890176535627,0.07719881043151779,0
69,0,0,0,1,20,-0.6241046786308289,-0.6241046786308289,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.007911626453776313,0.07611719159739612,0
70,0,0,0,1,21,-0.6068105697631836,-0.6068105697631836,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.007264294377359151,0.07477941011953879,0
71,0,0,0,1,22,-0.5879923105239868,-0.5879923105239868,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.007146653265273945,0.07573755563743408,0
72,0,0,0,1,23,-0.5714099407196045,-0.5714099407196045,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.007292568540217556,0.07593382379444592,0
73,0,0,0,1,24,-0.5532905459403992,-0.5532905459403992,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.008588093538285848,0.07611605309221932,0
74,0,0,0,1,25,-0.5315086841583252,-0.5315086841583252,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.008619898902627593,0.07568150940832498,0
75,0,0,0,1,26,-0.5073670148849487,-0.5073670148849487,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.006252870638557593,0.07494241098805889,0
76,0,0,0,1,27,-0.48828554153442383,-0.48828554153442383,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.006108126717247709,0.07475298433796249,0
77,0,0,0,1,28,-0.4641379117965698,-0.4641379117965698,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.006795425399622627,0.07333116778176262,0
78,0,0,0,1,29,-0.43987154960632324,-0.43987154960632324,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.008991886114520205,0.07308948523818021,0
79,0,0,0,1,30,-0.40947675704956055,-0.40947675704956055,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.009884671343043092,0.07630916656491915,0
80,0,0,0,1,31,-0.3822295665740967,-0.3822295665740967,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.008663619428734302,0.07768773640652503,0
81,0,0,0,1,32,-0.34966954588890076,-0.34966954588890076,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.009462816060583992,0.07941664571826776,0
82,0,0,0,1,33,-0.31405577063560486,-0.31405577063560486,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.008316974277542652,0.08068792014633293,0
83,0,0,0,1,34,-0.276467502117157,-0.276467502117157,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.00853896669968104,0.08334571359099048,0
84,0,0,0,1,35,-0.23930248618125916,-0.23930248618125916,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.007400806455601284,0.08435674720643954,0
85,0,0,0,1,36,-0.19809375703334808,-0.19809375703334808,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.007636487083868494,0.08382115851641898,0
86,0,0,0,1,37,-0.1485620141029358,-0.1485620141029358,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.007815874210070886,0.08343832656281233,0
87,0,0,0,1,38,-0.09911978244781494,-0.09911978244781494,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.007808084989140784,0.08450707259256685,0
88,0,0,0,1,39,-0.03968215733766556,-0.03968215733766556,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.010240660106141754,0.08591805022392981,0
89,0,0,0,1,40,0.025472676381468773,0.025472676381468773,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.008822953641913728,0.08514036653231169,0
90,0,0,0,1,41,0.10134941339492798,0.10134941339492798,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.009693845692193373,0.08539675407958257,0
91,0,0,0,1,42,0.18782596290111542,0.18782596290111542,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.011350221118730372,0.08800488583322642,0
92,0,0,0,1,43,0.29597246646881104,0.29597246646881104,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.015582046803063635,0.09020888676209805,0
93,0,0,0,1,44,0.4261512756347656,0.4261512756347656,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.016011446971911758,0.09549224884593875,0
94,0,0,0,1,45,0.5990028381347656,0.5990028381347656,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.01844578406008196,0.0999107903367314,0
95,0,0,0,1,46,0.8499867916107178,0.8499867916107178,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.021095917018956325,0.10205091731142774,0
96,0,0,0,1,47,1.3001447916030884,1.3001447916030884,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.03437125122921166,0.10606981481106188,0
97,0,0,0,1,48,3.1942410469055176,3.1942410469055176,1.0,1.0,0.0,0.9841698408126831,1.788797378540039,1.788797378540039,-1.788797378540039,-0.3577594757080078,0.20839127657446654,0.23798553813772716,0
98,0,0,0,2,0,-0.8568491339683533,-0.8568491339683533,1.0,1.0,0.0,0.013454927131533623,-0.44993945956230164,-0.44993945956230164,0.44993945956230164,0.08998789638280869,0.002273488931197046,0.23849507761942662,0
99,0,0,0,2,1,-0.8484072685241699,-0.8484072685241699,1.0,1.0,0.0,0.013454927131533623,-0.44993945956230164,-0.44993945956230164,0.44993945956230164,0.08998789638280869,0.0029470153214686268,0.237574804418674,0
100,0,0,0,2,2,-0.8396710157394409,-0.8396710157394409,1.0,1.0,0.0,0.013454927131533623,-0.44993945956230164,-0.44993945956230164,0.44993945956230164,0.08998789638280869,0.0028087259906381026,0.23761785462677304,0
101,0,0,0,2,3,-0.8308646082878113,-0.8308646082878113,1.0,1.0,0.0,0.013454927131533623,-0.44993945956230164,-0.44993945956230164,0.44993945956230164,0.08998789638280869,0.002804246751379248,0.23760307034274566,0
102,0,0,0,2,4,-0.817847728729248,-0.817847728729248,1.0,1.0,0.0,0.013454927131533623,-0.44993945956230164,-0.44993945956230164,0.44993945956230164,0.08998789638280869,0.002948915802754018,0.23697747363762736,0
103,0,0,0,2,5,-0.8100218772888184,-0.8100218772888184,1.0,1.0,0.0,0.013454927131533623,-0.44993945956230164,-0.44993945956230164,0.44993945956230164,0.08998789638280869,0.003120630325891453,0.23817239880310398,0
104,0,0,0,2,6,-0.8019498586654663,-0.8019498586654663,1.0,1.0,0.0,0.013454927131533623,-0.44993945956230164,-0.44993945956230164,0.44993945956230164,0.08998789638280869,0.002059530820129458,0.23776840627796839,0
105,0,0,0,2,7,-0.7916102409362793,-0.7916102409362793,1.0,1.0,0.0,0.013454927131533623,-0.44993945956230164,-0.44993945956230164,0.44993945956230164,0.08998789638280869,0.0021376948486051895,0.23750254015895905,0
106,0,0,0,2,8,-0.7834011316299438,-0.7834011316299438,1.0,1.0,0.0,0.013454927131533623,-0.44993945956230164,-0.44993945956230164,0.44993945956230164,0.08998789638280869,0.002321105731343544,0.2370963840155954,0
107,0,0,0,2,9,-0.7721959352493286,-0.7721959352493286,1.0,1.0,0.0,0.013454927131533623,-0.44993945956230164,-0.44993945956230164,0.44993945956230164,0.08998789638280869,0.0028444878376785348,0.23827019337998814,0
108,0,0,0,2,10,-0.7577411532402039,-0.7577411532402039,1.0,1.0,0.0,0.013454927131533623,-0.44993945956230164,-0.44993945956230164,0.44993945956230164,0.08998789638280869,0.0018634440894684133,0.2382167719024737,0
109,0,0,0,2,11,-0.7477306127548218,-0.7477306127548218,1.0,1.0,0.0,0.013454927131533623,-0.44993945956230164,-0.44993945956230164,0.44993945956230164,0.08998789638280869,0.002018048269473296,0.2384398906062421,0
110,0,0,0,2,12,-0.7357310056686401,-0.7357310056686401,1.0,1.0,0.0,0.013454927131533623,-0.44993945956230164,-0.44993945956230164,0.44993945956230164,0.08998789638280869,0.002268071549397564,0.237931614874663,0
111,0,0,0,2,13,-0.7246513366699219,-0.7246513366699219,1.0,1.0,0.0,0.013454927131533623,-0.44993945956230164,-0.44993945956230164,0.44993945956230164,0.08998789638280869,0.002109361046813109,0.23783778719913126,0
112,0,0,0,2,14,-0.7070462107658386,-0.7070462107658386,1.0,1.0,0.0,0.013454927131533623,-0.44993945956230164,-0.44993945956230164,0.44993945956230164,0.08998789638280869,0.00278845347450997,0.23707755901340782,0
113,0,0,0,2,15,-0.697229266166687,-0.697229266166687,1.0,1.0,0.0,0.013454927131533623,-0.44993945956230164,-0.44993945956230164,0.44993945956230164,0.08998789638280869,0.0022112775806348863,0.23697021990082223,0
114,0,0,0,2,16,-0.6850447058677673,-0.6850447058677673,1.0,1.0,0.0,0.013454927131533623,-0.44993945956230164,-0.44993945956230164,0.44993945956230164,0.08998789638280869,0.00224089084678332,0.23694476489384286,0
115,0,0,0,2,17,-0.6711486577987671,-0.6711486577987671,1.0,1.0,0.0,0.013454927131533623,-0.44993945956230164,-0.44993945956230164,0.44993945956230164,0.08998789638280869,0.001840526037107744,0.23657179393327787,0
116,0,0,0,2,18,-0.6577937006950378,-0.6577937006950378,1.0,1.0,0.0,0.013454927131533623,-0.44993945956230164,-0.44993945956230164,0.44993945956230164,0.08998789638280869,0.002209786207189613,0.2363552684800004,0
117,0,0,0,2,19,-0.6391986608505249,-0.6391986608505249,1.0,1.0,0.0,0.013454927131533623,-0.44993945956230164,-0.44993945956230164,0.44993945956230164,0.08998789638280869,0.002441135402723691,0.23697128215364688,0
118,0,0,0,2,20,-0.6228419542312622,-0.6228419542312622,1.0,1.0,0.0,0.013454927131533623,-0.44993945956230164,-0.44993945956230164,0.44993945956230164,0.08998789638280869,0.0020182368246643902,0.23753773573470058,0
119,0,0,0,2,21,-0.6069643497467041,-0.6069643497467041,1.0,1.0,0.0,0.013454927131533623,-0.44993945956230164,-0.44993945956230164,0.44993945956230164,0.08998789638280869,0.0020066819226119055,0.23804373894102004,0
120,0,0,0,2,22,-0.5907183885574341,-0.5907183885574341,1.0,1.0,0.0,0.013454927131533623,-0.44993945956230164,-0.44993945956230164,0.44993945956230164,0.08998789638280869,0.0021637950446045076,0.23842545553776043,0
121,0,0,0,2,23,-0.5699979066848755,-0.5699979066848755,1.0,1.0,0.0,0.013454927131533623,-0.44993945956230164,-0.44993945956230164,0.44993945956230164,0.08998789638280869,0.0021753538484824324,0.23866176399236175,0
122,0,0,0,2,24,-0.5531808733940125,-0.5531808733940125,1.0,1.0,0.0,0.013454927131533623,-0.44993945956230164,-0.44993945956230164,0.44993945956230164,0.08998789638280869,0.003138867809683222,0.23782255039211234,0
123,0,0,0,2,25,-0.5328129529953003,-0.5328129529953003,1.0,1.0,0.0,0.013454927131533623,-0.44993945956230164,-0.44993945956230164,0.44993945956230164,0.08998789638280869,0.0018754655886916657,0.23816724353828617,0
124,0,0,0,2,26,-0.5104967355728149,-0.5104967355728149,1.0,1.0,0.0,0.013454927131533623,-0.44993945956230164,-0.44993945956230164,0.44993945956230164,0.08998789638280869,0.002639758829226695,0.23723787769734753,0
