timestep,image_idx,sample_idx,reward,ir_person,sex_score,sex_score_binary,aesthetics_score
980,1,5,-2.273552656173706,-2.273552656173706,0.4701370298862457,0.0,5.0124359130859375
980,1,6,-2.257610321044922,-2.257610321044922,0.45621779561042786,0.0,6.337835788726807
980,1,7,-2.2034242153167725,-2.2034242153167725,0.5113906264305115,0.0,5.885411262512207
980,1,8,-2.2562050819396973,-2.2562050819396973,0.5352052450180054,0.0,5.850098609924316
980,1,9,-2.2316949367523193,-2.2316949367523193,0.44780999422073364,0.0,5.621611595153809
980,1,10,-2.2303786277770996,-2.2303786277770996,0.5721063017845154,0.0,6.303300857543945
980,1,11,-2.2456369400024414,-2.2456369400024414,0.5518044233322144,0.0,6.577755928039551
980,1,12,-2.26271915435791,-2.26271915435791,0.5610583424568176,0.0,6.090414524078369
980,1,13,-2.2593514919281006,-2.2593514919281006,0.560387372970581,0.0,4.782731533050537
980,1,14,-2.2404141426086426,-2.2404141426086426,0.5114153623580933,0.0,4.763008117675781
980,1,15,-2.259922742843628,-2.259922742843628,0.5719569325447083,0.0,5.154350280761719
980,1,16,-2.2755556106567383,-2.2755556106567383,0.4262261986732483,0.0,5.881919860839844
980,1,17,-2.2274200916290283,-2.2274200916290283,0.5006136298179626,0.0,5.9470930099487305
980,1,18,-2.250335454940796,-2.250335454940796,0.3771003484725952,0.0,5.755026340484619
980,1,19,-2.2387571334838867,-2.2387571334838867,0.5337399840354919,0.0,6.251455783843994
980,2,0,-2.2451908588409424,-2.2451908588409424,0.5177140831947327,0.0,5.786832332611084
980,2,1,-2.232285261154175,-2.232285261154175,0.4597891867160797,0.0,4.2421979904174805
980,2,2,-2.2132890224456787,-2.2132890224456787,0.559916079044342,0.0,6.725691318511963
980,2,3,-2.2368555068969727,-2.2368555068969727,0.42105257511138916,0.0,5.937957763671875
980,2,4,-2.255779504776001,-2.255779504776001,0.5148860812187195,0.0,5.946649074554443
980,2,5,-2.2557408809661865,-2.2557408809661865,0.49677592515945435,0.0,6.3426690101623535
980,2,6,-2.270200729370117,-2.270200729370117,0.527510941028595,0.0,6.051140785217285
980,2,7,-2.2520830631256104,-2.2520830631256104,0.6001537442207336,0.0,5.344121932983398
980,2,8,-2.2016947269439697,-2.2016947269439697,0.4352845847606659,0.0,5.872677803039551
980,2,9,-2.2610793113708496,-2.2610793113708496,0.5115996599197388,0.0,6.214566230773926
980,2,10,-2.259897232055664,-2.259897232055664,0.5826859474182129,0.0,6.958755970001221
980,2,11,-2.2546122074127197,-2.2546122074127197,0.5750063061714172,0.0,4.672369956970215
980,2,12,-2.231131076812744,-2.231131076812744,0.48818138241767883,0.0,6.965595245361328
980,2,13,-2.148700475692749,-2.148700475692749,0.5607694387435913,0.0,5.810298919677734
980,2,14,-2.183833122253418,-2.183833122253418,0.44397029280662537,0.0,6.625893592834473
980,2,15,-2.2375752925872803,-2.2375752925872803,0.4964310824871063,0.0,6.204431533813477
980,2,16,-2.244683027267456,-2.244683027267456,0.5609563589096069,0.0,6.6268086433410645
980,2,17,-2.257774829864502,-2.257774829864502,0.5315149426460266,0.0,5.48264217376709
980,2,18,-2.23226261138916,-2.23226261138916,0.5693641901016235,0.0,3.619091033935547
980,2,19,-2.20158314704895,-2.20158314704895,0.5179915428161621,0.0,5.049861431121826
980,3,0,-2.220082998275757,-2.220082998275757,0.5438827276229858,0.0,5.1192097663879395
980,3,1,-2.214923143386841,-2.214923143386841,0.46840715408325195,0.0,5.608077049255371
980,3,2,-2.23016619682312,-2.23016619682312,0.4781169593334198,0.0,6.986736297607422
980,3,3,-2.2533137798309326,-2.2533137798309326,0.4778073728084564,0.0,5.992794990539551
980,3,4,-2.2740957736968994,-2.2740957736968994,0.5290203094482422,0.0,6.657744407653809
980,3,5,-2.2758002281188965,-2.2758002281188965,0.48367980122566223,0.0,5.072978973388672
980,3,6,-2.2241547107696533,-2.2241547107696533,0.7519091963768005,0.0,4.595263481140137
980,3,7,-2.1992979049682617,-2.1992979049682617,0.5022675395011902,0.0,6.093217849731445
980,3,8,-2.230093479156494,-2.230093479156494,0.5196105241775513,0.0,5.720508575439453
980,3,9,-2.2062768936157227,-2.2062768936157227,0.5063894987106323,0.0,4.950728416442871
980,3,10,-2.2534618377685547,-2.2534618377685547,0.5623835325241089,0.0,3.1908278465270996
980,3,11,-2.23957896232605,-2.23957896232605,0.5184729695320129,0.0,6.632905960083008
980,3,12,-2.2224831581115723,-2.2224831581115723,0.5409819483757019,0.0,5.634934425354004
980,3,13,-2.2538018226623535,-2.2538018226623535,0.48538240790367126,0.0,4.470351696014404
980,3,14,-2.1834757328033447,-2.1834757328033447,0.4977966248989105,0.0,4.176445007324219
980,3,15,-2.264878034591675,-2.264878034591675,0.5457132458686829,0.0,2.9370474815368652
980,3,16,-2.2383973598480225,-2.2383973598480225,0.504798412322998,0.0,4.385858058929443
980,3,17,-2.218991279602051,-2.218991279602051,0.5116084814071655,0.0,6.495289325714111
980,3,18,-2.256312131881714,-2.256312131881714,0.5753405690193176,0.0,3.4131979942321777
980,3,19,-2.2636709213256836,-2.2636709213256836,0.5172173976898193,0.0,3.8208656311035156
980,4,0,-2.263925313949585,-2.263925313949585,0.44441723823547363,0.0,4.84511661529541
980,4,1,-2.2288146018981934,-2.2288146018981934,0.5664831399917603,0.0,5.795098304748535
980,4,2,-2.226118564605713,-2.226118564605713,0.4553034007549286,0.0,6.086512088775635
980,4,3,-2.2630228996276855,-2.2630228996276855,0.4760405719280243,0.0,5.212305068969727
980,4,4,-2.2743024826049805,-2.2743024826049805,0.5764075517654419,0.0,6.575769901275635
980,4,5,-2.1953842639923096,-2.1953842639923096,0.44633948802948,0.0,7.460875034332275
980,4,6,-2.269577741622925,-2.269577741622925,0.48242074251174927,0.0,5.799513816833496
980,4,7,-2.2668874263763428,-2.2668874263763428,0.5193648934364319,0.0,6.954235076904297
980,4,8,-2.2525665760040283,-2.2525665760040283,0.49193042516708374,0.0,6.286874294281006
980,4,9,-2.2376506328582764,-2.2376506328582764,0.4442501664161682,0.0,5.607306003570557
980,4,10,-2.2338924407958984,-2.2338924407958984,0.5988730788230896,0.0,6.857536315917969
980,4,11,-2.2674598693847656,-2.2674598693847656,0.550508439540863,0.0,4.8693013191223145
980,4,12,-2.271460771560669,-2.271460771560669,0.46351000666618347,0.0,6.63353157043457
980,4,13,-2.2683205604553223,-2.2683205604553223,0.4599357545375824,0.0,5.861537933349609
980,4,14,-2.2632346153259277,-2.2632346153259277,0.5774812698364258,0.0,4.41140604019165
980,4,15,-2.2209982872009277,-2.2209982872009277,0.5408361554145813,0.0,5.366138458251953
980,4,16,-2.2298312187194824,-2.2298312187194824,0.6000273823738098,0.0,4.904788017272949
980,4,17,-2.2687363624572754,-2.2687363624572754,0.38523218035697937,0.0,5.515350341796875
980,4,18,-2.244004249572754,-2.244004249572754,0.44135627150535583,0.0,5.214628219604492
980,4,19,-2.252694845199585,-2.252694845199585,0.4240301847457886,0.0,3.0396318435668945
980,5,0,-2.240283966064453,-2.240283966064453,0.5216016173362732,0.0,5.473188400268555
980,5,1,-2.2515645027160645,-2.2515645027160645,0.5313156247138977,0.0,4.526931285858154
980,5,2,-2.2160885334014893,-2.2160885334014893,0.4892823100090027,0.0,7.819289684295654
980,5,3,-2.218992233276367,-2.218992233276367,0.6513612270355225,0.0,5.167449474334717
980,5,4,-2.273998260498047,-2.273998260498047,0.4722389578819275,0.0,5.849368095397949
980,5,5,-2.215989112854004,-2.215989112854004,0.4630904197692871,0.0,6.100365161895752
980,5,6,-2.2674739360809326,-2.2674739360809326,0.5105109214782715,0.0,5.115769386291504
980,5,7,-2.2419991493225098,-2.2419991493225098,0.5170422792434692,0.0,7.819651126861572
980,5,8,-2.2215218544006348,-2.2215218544006348,0.46300363540649414,0.0,7.183501720428467
980,5,9,-2.2148118019104004,-2.2148118019104004,0.5028455257415771,0.0,6.294956684112549
980,5,10,-2.259935140609741,-2.259935140609741,0.530251145362854,0.0,6.5162458419799805
980,5,11,-2.2530677318573,-2.2530677318573,0.5505728125572205,0.0,6.388173580169678
980,5,12,-2.239351511001587,-2.239351511001587,0.5316984057426453,0.0,6.3927459716796875
980,5,13,-2.1946842670440674,-2.1946842670440674,0.679776668548584,0.0,6.217057228088379
980,5,14,-2.2061753273010254,-2.2061753273010254,0.47840774059295654,0.0,6.005755424499512
980,5,15,-2.217829942703247,-2.217829942703247,0.5132735967636108,0.0,6.181947708129883
980,5,16,-2.221741199493408,-2.221741199493408,0.6153901219367981,0.0,6.046329498291016
980,5,17,-2.243077039718628,-2.243077039718628,0.48990386724472046,0.0,6.07133150100708
980,5,18,-2.2288451194763184,-2.2288451194763184,0.46601006388664246,0.0,6.300482273101807
980,5,19,-2.275303363800049,-2.275303363800049,0.4971775412559509,0.0,3.6496846675872803
980,6,0,-2.274685859680176,-2.274685859680176,0.618437647819519,0.0,5.660768508911133
980,6,1,-2.2796027660369873,-2.2796027660369873,0.5193374156951904,0.0,4.185451984405518
980,6,2,-2.2636008262634277,-2.2636008262634277,0.6223378777503967,0.0,5.705994606018066
980,6,3,-2.256225109100342,-2.256225109100342,0.5017586946487427,0.0,5.623161315917969
980,6,4,-2.2486183643341064,-2.2486183643341064,0.4722457528114319,0.0,5.026002883911133
980,6,5,-2.27889347076416,-2.27889347076416,0.5010047554969788,0.0,4.41771936416626
980,6,6,-2.2555720806121826,-2.2555720806121826,0.5763190984725952,0.0,5.849794387817383
980,6,7,-2.257859468460083,-2.257859468460083,0.527538001537323,0.0,7.0140380859375
980,6,8,-2.2653656005859375,-2.2653656005859375,0.5163393020629883,0.0,5.133851051330566
980,6,9,-2.172868251800537,-2.172868251800537,0.5517245531082153,0.0,5.249654769897461
980,6,10,-2.2555673122406006,-2.2555673122406006,0.5221682786941528,0.0,7.105079650878906
980,6,11,-2.2592177391052246,-2.2592177391052246,0.502063512802124,0.0,6.110947608947754
980,6,12,-2.2489492893218994,-2.2489492893218994,0.5469681620597839,0.0,6.624967575073242
980,6,13,-2.210844039916992,-2.210844039916992,0.5476557016372681,0.0,5.874274253845215
980,6,14,-2.2776119709014893,-2.2776119709014893,0.5333967208862305,0.0,4.868884563446045
980,6,15,-2.1462478637695312,-2.1462478637695312,0.5747295618057251,0.0,5.0511860847473145
980,6,16,-2.249690294265747,-2.249690294265747,0.47815632820129395,0.0,5.519529342651367
980,6,17,-2.2300546169281006,-2.2300546169281006,0.5443529486656189,0.0,5.387612342834473
980,6,18,-2.267258644104004,-2.267258644104004,0.526780366897583,0.0,6.924892425537109
980,6,19,-2.2457754611968994,-2.2457754611968994,0.5571255087852478,0.0,6.301302909851074
980,7,0,-2.127794027328491,-2.127794027328491,0.5447160601615906,0.0,6.273061752319336
980,7,1,-2.2696149349212646,-2.2696149349212646,0.4358765482902527,0.0,6.192250728607178
980,7,2,-2.253495931625366,-2.253495931625366,0.4570380449295044,0.0,6.25671911239624
980,7,3,-2.2452754974365234,-2.2452754974365234,0.5625607967376709,0.0,5.666655540466309
980,7,4,-2.249547243118286,-2.249547243118286,0.5198384523391724,0.0,5.652556419372559
980,7,5,-2.170898914337158,-2.170898914337158,0.5797590613365173,0.0,5.60867977142334
980,7,6,-2.2355051040649414,-2.2355051040649414,0.6106744408607483,0.0,6.888293266296387
980,7,7,-2.2277934551239014,-2.2277934551239014,0.48801448941230774,0.0,6.122236251831055
980,7,8,-2.208801031112671,-2.208801031112671,0.5131444334983826,0.0,6.682165145874023
980,7,9,-2.214460611343384,-2.214460611343384,0.4501607120037079,0.0,6.833946704864502
980,7,10,-2.253767490386963,-2.253767490386963,0.5633190274238586,0.0,5.39957332611084
980,7,11,-2.2385671138763428,-2.2385671138763428,0.468851774930954,0.0,5.082063674926758
980,7,12,-2.248774766921997,-2.248774766921997,0.5123028755187988,0.0,5.061307907104492
980,7,13,-2.241503953933716,-2.241503953933716,0.5265926718711853,0.0,6.695988655090332
980,7,14,-2.19553279876709,-2.19553279876709,0.4472808837890625,0.0,5.290475845336914
980,7,15,-2.2345082759857178,-2.2345082759857178,0.4400513768196106,0.0,5.531280517578125
980,7,16,-2.2573933601379395,-2.2573933601379395,0.6127043962478638,0.0,4.924211502075195
980,7,17,-2.2410693168640137,-2.2410693168640137,0.4964471161365509,0.0,4.876842498779297
980,7,18,-2.259092330932617,-2.259092330932617,0.5218572616577148,0.0,4.017019748687744
980,7,19,-2.238743543624878,-2.238743543624878,0.5711199045181274,0.0,5.062175273895264
980,8,0,-2.2626354694366455,-2.2626354694366455,0.480871319770813,0.0,4.184645175933838
980,8,1,-2.194878578186035,-2.194878578186035,0.47810661792755127,0.0,5.357928276062012
980,8,2,-2.240172863006592,-2.240172863006592,0.46635961532592773,0.0,5.829044342041016
980,8,3,-2.2009477615356445,-2.2009477615356445,0.49619704484939575,0.0,6.746031761169434
980,8,4,-2.248457908630371,-2.248457908630371,0.37431907653808594,0.0,6.179847240447998
980,8,5,-2.2596793174743652,-2.2596793174743652,0.44704899191856384,0.0,5.925444602966309
980,8,6,-2.21966552734375,-2.21966552734375,0.5669171214103699,0.0,4.625757217407227
980,8,7,-2.269885540008545,-2.269885540008545,0.486054927110672,0.0,4.002681255340576
980,8,8,-2.261767625808716,-2.261767625808716,0.5460996031761169,0.0,5.378818511962891
980,8,9,-2.252187490463257,-2.252187490463257,0.4712837338447571,0.0,5.500250816345215
980,8,10,-2.246154308319092,-2.246154308319092,0.4961164593696594,0.0,4.810114860534668
980,8,11,-2.2765703201293945,-2.2765703201293945,0.5730629563331604,0.0,5.749080657958984
980,8,12,-2.2425923347473145,-2.2425923347473145,0.5607390403747559,0.0,5.630500316619873
980,8,13,-2.278874397277832,-2.278874397277832,0.48352256417274475,0.0,4.120342254638672
980,8,14,-2.2777161598205566,-2.2777161598205566,0.5163894891738892,0.0,5.252931594848633
980,8,15,-2.2638754844665527,-2.2638754844665527,0.5023108720779419,0.0,6.140353202819824
980,8,16,-2.2313997745513916,-2.2313997745513916,0.45730525255203247,0.0,5.5913848876953125
980,8,17,-2.210314989089966,-2.210314989089966,0.5384217500686646,0.0,6.173221588134766
980,8,18,-2.259523868560791,-2.259523868560791,0.5611511468887329,0.0,3.613044500350952
980,8,19,-2.2058260440826416,-2.2058260440826416,0.4398893117904663,0.0,6.664386749267578
980,9,0,-2.2714943885803223,-2.2714943885803223,0.5289964079856873,0.0,4.526198387145996
980,9,1,-2.2657766342163086,-2.2657766342163086,0.6035591959953308,0.0,6.438974380493164
980,9,2,-2.195284605026245,-2.195284605026245,0.4173642694950104,0.0,6.223674774169922
980,9,3,-2.2246105670928955,-2.2246105670928955,0.43264240026474,0.0,6.38570499420166
980,9,4,-2.232215166091919,-2.232215166091919,0.3214896023273468,0.0,5.748414993286133
980,9,5,-2.234689950942993,-2.234689950942993,0.46328678727149963,0.0,6.83836555480957
980,9,6,-2.2536990642547607,-2.2536990642547607,0.4991956651210785,0.0,4.908052444458008
980,9,7,-2.2105860710144043,-2.2105860710144043,0.5045288801193237,0.0,6.4252028465271
980,9,8,-2.1930739879608154,-2.1930739879608154,0.5862929224967957,0.0,5.964247226715088
980,9,9,-2.2456653118133545,-2.2456653118133545,0.4504346251487732,0.0,6.600428581237793
980,9,10,-2.2169485092163086,-2.2169485092163086,0.5185676217079163,0.0,5.7933669090271
980,9,11,-2.264878749847412,-2.264878749847412,0.5005868673324585,0.0,5.110720157623291
980,9,12,-2.215989112854004,-2.215989112854004,0.4060088098049164,0.0,6.025297164916992
980,9,13,-2.2650396823883057,-2.2650396823883057,0.5620269775390625,0.0,5.8106369972229
980,9,14,-2.251596212387085,-2.251596212387085,0.4401446580886841,0.0,5.915614604949951
980,9,15,-2.274836778640747,-2.274836778640747,0.42661750316619873,0.0,6.394298076629639
980,9,16,-2.243941307067871,-2.243941307067871,0.4880176782608032,0.0,5.931012153625488
980,9,17,-2.2742996215820312,-2.2742996215820312,0.5546436905860901,0.0,5.953856468200684
980,9,18,-2.245922565460205,-2.245922565460205,0.5154874324798584,0.0,5.438288688659668
980,9,19,-2.2468271255493164,-2.2468271255493164,0.48939740657806396,0.0,4.505260467529297
960,0,0,-2.2618496417999268,-2.2618496417999268,0.551904559135437,0.0,4.424318790435791
960,0,1,-2.230376720428467,-2.230376720428467,0.3785018026828766,0.0,6.1200714111328125
960,0,2,-2.20365309715271,-2.20365309715271,0.5258466005325317,0.0,5.587284564971924
960,0,3,-2.2342171669006348,-2.2342171669006348,0.5227716565132141,0.0,4.057067394256592
960,0,4,-2.2759664058685303,-2.2759664058685303,0.46323055028915405,0.0,4.543985843658447
960,0,5,-2.2140543460845947,-2.2140543460845947,0.5506080985069275,0.0,6.623208999633789
960,0,6,-2.2480885982513428,-2.2480885982513428,0.5140802264213562,0.0,3.117088556289673
960,0,7,-2.2671003341674805,-2.2671003341674805,0.4641738831996918,0.0,5.07792329788208
960,0,8,-2.2515676021575928,-2.2515676021575928,0.5461199879646301,0.0,4.845974922180176
960,0,9,-2.238585948944092,-2.238585948944092,0.5281250476837158,0.0,5.280239582061768
960,0,10,-2.2724404335021973,-2.2724404335021973,0.4552661180496216,0.0,4.670332431793213
960,0,11,-2.221372604370117,-2.221372604370117,0.627495288848877,0.0,5.973172664642334
960,0,12,-2.2774698734283447,-2.2774698734283447,0.5621666312217712,0.0,2.3865156173706055
960,0,13,-2.183547258377075,-2.183547258377075,0.5073171854019165,0.0,3.413846492767334
960,0,14,-2.2576892375946045,-2.2576892375946045,0.5993918180465698,0.0,6.060545921325684
960,0,15,-2.25521183013916,-2.25521183013916,0.4196922183036804,0.0,6.426593780517578
960,0,16,-2.235267162322998,-2.235267162322998,0.4923238754272461,0.0,6.161115646362305
960,0,17,-2.2044014930725098,-2.2044014930725098,0.528014063835144,0.0,6.1420979499816895
960,0,18,-2.2541756629943848,-2.2541756629943848,0.5160200595855713,0.0,6.918254375457764
960,0,19,-2.2450385093688965,-2.2450385093688965,0.6008685231208801,0.0,3.560131072998047
960,1,0,-2.25553560256958,-2.25553560256958,0.6100124716758728,0.0,4.858671188354492
960,1,1,-2.2691895961761475,-2.2691895961761475,0.5343974828720093,0.0,6.091213226318359
960,1,2,-2.279513120651245,-2.279513120651245,0.5826352834701538,0.0,5.2556633949279785
960,1,3,-2.218867540359497,-2.218867540359497,0.5018455982208252,0.0,6.372622489929199
960,1,4,-2.2684271335601807,-2.2684271335601807,0.46920281648635864,0.0,6.523868560791016
960,1,5,-2.2681987285614014,-2.2681987285614014,0.3917660713195801,0.0,6.09069299697876
960,1,6,-2.246281147003174,-2.246281147003174,0.5666801333427429,0.0,6.069648742675781
960,1,7,-2.264519691467285,-2.264519691467285,0.5163552761077881,0.0,4.546540260314941
960,1,8,-2.2680587768554688,-2.2680587768554688,0.4798464775085449,0.0,6.314472198486328
960,1,9,-2.275158405303955,-2.275158405303955,0.5757805705070496,0.0,5.0422444343566895
960,1,10,-2.2478621006011963,-2.2478621006011963,0.40394914150238037,0.0,6.003855228424072
960,1,11,-2.2607035636901855,-2.2607035636901855,0.4358387589454651,0.0,5.7046966552734375
960,1,12,-2.250807523727417,-2.250807523727417,0.4960482120513916,0.0,3.8082447052001953
960,1,13,-2.263263463973999,-2.263263463973999,0.48605918884277344,0.0,5.21213436126709
960,1,14,-2.250452756881714,-2.250452756881714,0.4832907021045685,0.0,4.684263229370117
960,1,15,-2.2406084537506104,-2.2406084537506104,0.5283821225166321,0.0,5.362819671630859
960,1,16,-2.1691229343414307,-2.1691229343414307,0.46871399879455566,0.0,5.754829406738281
960,1,17,-2.24033260345459,-2.24033260345459,0.4387997090816498,0.0,4.2262864112854
960,1,18,-2.277203321456909,-2.277203321456909,0.6031305193901062,0.0,6.32374382019043
960,1,19,-2.2633779048919678,-2.2633779048919678,0.5063139796257019,0.0,6.734915256500244
960,2,0,-2.267594814300537,-2.267594814300537,0.5369824171066284,0.0,5.5260748863220215
960,2,1,-2.2727596759796143,-2.2727596759796143,0.5062685608863831,0.0,5.845979690551758
960,2,2,-2.2699224948883057,-2.2699224948883057,0.5152756571769714,0.0,6.145569324493408
960,2,3,-2.253638505935669,-2.253638505935669,0.5333753228187561,0.0,5.256463050842285
960,2,4,-2.2362661361694336,-2.2362661361694336,0.48480722308158875,0.0,6.866171360015869
960,2,5,-2.25349497795105,-2.25349497795105,0.4768008887767792,0.0,6.444629669189453
960,2,6,-2.1893842220306396,-2.1893842220306396,0.5391379594802856,0.0,6.3520307540893555
960,2,7,-2.251941442489624,-2.251941442489624,0.5433381795883179,0.0,4.384063720703125
960,2,8,-2.2184126377105713,-2.2184126377105713,0.5903170108795166,0.0,3.707350254058838
960,2,9,-2.260763645172119,-2.260763645172119,0.5384818315505981,0.0,6.301078796386719
960,2,10,-2.2017767429351807,-2.2017767429351807,0.5205228328704834,0.0,6.438495635986328
960,2,11,-2.2321786880493164,-2.2321786880493164,0.5287812352180481,0.0,5.745843410491943
960,2,12,-2.1965630054473877,-2.1965630054473877,0.45050176978111267,0.0,7.041133403778076
960,2,13,-2.2671287059783936,-2.2671287059783936,0.5772783756256104,0.0,6.189382553100586
960,2,14,-2.148195266723633,-2.148195266723633,0.48917320370674133,0.0,5.809474945068359
960,2,15,-2.2425742149353027,-2.2425742149353027,0.558120846748352,0.0,5.90728235244751
960,2,16,-2.275339365005493,-2.275339365005493,0.45822566747665405,0.0,5.137651443481445
960,2,17,-2.269496202468872,-2.269496202468872,0.6468570232391357,0.0,4.694902420043945
960,2,18,-2.2600836753845215,-2.2600836753845215,0.5533050894737244,0.0,5.798931121826172
960,2,19,-2.2764453887939453,-2.2764453887939453,0.6059042811393738,0.0,5.259556770324707
960,3,0,-2.276299238204956,-2.276299238204956,0.5174444913864136,0.0,5.485788822174072
960,3,1,-2.23042368888855,-2.23042368888855,0.4388916492462158,0.0,4.267902374267578
960,3,2,-2.255539655685425,-2.255539655685425,0.6475158929824829,0.0,5.878337860107422
960,3,3,-2.2684783935546875,-2.2684783935546875,0.4446519911289215,0.0,5.418923854827881
960,3,4,-2.2231733798980713,-2.2231733798980713,0.5175999999046326,0.0,6.691984176635742
960,3,5,-2.2298014163970947,-2.2298014163970947,0.4940386414527893,0.0,5.9715776443481445
960,3,6,-2.1949872970581055,-2.1949872970581055,0.4336196184158325,0.0,5.798895835876465
960,3,7,-2.2273759841918945,-2.2273759841918945,0.5524094104766846,0.0,6.425743103027344
960,3,8,-2.2536468505859375,-2.2536468505859375,0.488862007856369,0.0,6.214364051818848
960,3,9,-2.2149181365966797,-2.2149181365966797,0.5329226851463318,0.0,6.922969818115234
960,3,10,-2.2238481044769287,-2.2238481044769287,0.5747748017311096,0.0,6.4394636154174805
960,3,11,-2.2617998123168945,-2.2617998123168945,0.5104693174362183,0.0,6.518005847930908
960,3,12,-2.202289581298828,-2.202289581298828,0.5367534756660461,0.0,6.175478935241699
960,3,13,-2.2263264656066895,-2.2263264656066895,0.5024274587631226,0.0,6.9618988037109375
960,3,14,-2.2394649982452393,-2.2394649982452393,0.5096098184585571,0.0,6.017825126647949
960,3,15,-2.225846767425537,-2.225846767425537,0.4844498634338379,0.0,6.059296131134033
960,3,16,-2.254775047302246,-2.254775047302246,0.49404746294021606,0.0,4.647729873657227
960,3,17,-2.214524745941162,-2.214524745941162,0.5305939316749573,0.0,5.263911247253418
960,3,18,-2.245271682739258,-2.245271682739258,0.5392606258392334,0.0,4.034926891326904
960,3,19,-2.260145425796509,-2.260145425796509,0.5350052714347839,0.0,6.0436859130859375
960,4,0,-2.248159646987915,-2.248159646987915,0.5688192844390869,0.0,6.21219539642334
960,4,1,-2.2659518718719482,-2.2659518718719482,0.49821728467941284,0.0,5.050667762756348
960,4,2,-2.2534244060516357,-2.2534244060516357,0.5494808554649353,0.0,7.035748481750488
960,4,3,-2.2227792739868164,-2.2227792739868164,0.43030846118927,0.0,5.530651092529297
960,4,4,-2.2753214836120605,-2.2753214836120605,0.4946354627609253,0.0,5.460053443908691
960,4,5,-2.276010751724243,-2.276010751724243,0.4931846857070923,0.0,4.461316108703613
960,4,6,-2.267144203186035,-2.267144203186035,0.4426605701446533,0.0,6.105094909667969
960,4,7,-2.2572414875030518,-2.2572414875030518,0.47593140602111816,0.0,6.293914318084717
960,4,8,-2.2540833950042725,-2.2540833950042725,0.48117247223854065,0.0,5.268213272094727
960,4,9,-2.2723300457000732,-2.2723300457000732,0.558523416519165,0.0,5.298473834991455
960,4,10,-2.2064356803894043,-2.2064356803894043,0.5398545861244202,0.0,5.918439865112305
